,CustomerID,prob_churn
3421,7707-PYBBH,0.08586468897054987
4485,1530-ZTDOZ,0.08571125814509513
2011,7100-FQPRV,0.08551616000822988
2348,7665-VIGUD,0.08536246290138776
5719,2923-ARZLG,0.08530513677370175
2361,7838-LAZFO,0.08522909240783133
1942,9848-JQJTX,0.08513157599586775
3139,9060-HJJRW,0.08511355616720341
6773,5090-EMGTC,0.08505232636356855
2712,9553-DLCLU,0.08503237218733259
5707,6050-IJRHS,0.0849059529700312
2430,2499-AJYUA,0.08489868095657582
4856,8152-VETUR,0.0848558225091796
5659,6408-OTUBZ,0.0848520392501346
2490,5337-IIWKZ,0.08468489059118614
3873,6838-YAUVY,0.08463649286444978
4092,8084-OIVBS,0.08458171443379082
3765,8263-QMNTJ,0.08444661642541706
6869,3541-ZNUHK,0.08413398806194954
3655,9621-OUPYD,0.08395628424909189
3420,7607-QKKTJ,0.08386335439051827
3587,5499-ECUTN,0.08383022504852823
3362,9720-JJJOR,0.08374056369592288
3742,8565-HBFNN,0.08371238519422144
3080,1498-DQNRX,0.08371127369857445
6668,2834-JKOOW,0.08369117254281229
3880,1866-ZSLJM,0.08368336364358099
5041,9134-WYRVP,0.08322501418267697
6022,4291-HYEBC,0.08309436842252942
6205,8033-ATFAS,0.08290992532755093
4584,2364-UFROM,0.0827454315214871
3350,5155-AZQPB,0.0826442414229504
1897,9867-JCZSP,0.08261087760656723
2388,2682-KEVRP,0.08258109576686959
2633,8329-GWVPJ,0.08257290941270173
5834,4043-MKDTV,0.08242267516334498
6050,9386-LDCZR,0.08238966979047309
3628,7649-PHJVR,0.08212616071909835
2912,9350-VLHMB,0.08194203102495837
5432,8350-NYMVI,0.08188696366376441
6960,4710-NKCAW,0.08176236167045689
5853,0292-WEGCH,0.08158395095560157
5774,1334-PDUKM,0.08140761180031149
3597,7874-ECPQJ,0.08140470939173004
3083,7426-WEIJX,0.08137439943823827
2680,9578-FOMUK,0.0813517339248829
3915,1429-UYJSV,0.08134833754408323
6287,3915-ODIYG,0.08121048482962025
6507,6308-CQRBU,0.08118138978145362
3835,5639-NTUPK,0.08111336074433118
3419,8383-SGHJU,0.08109163289224967
2814,3452-FLHYD,0.08108945342819625
4627,5789-LDFXO,0.08103257301496118
5544,5236-XMZJY,0.08102857457980085
3349,4418-LZMSV,0.08091127798563258
4211,9766-HGEDE,0.08087796540685656
2257,0913-XWSCN,0.08085837194976388
6067,5602-BVFMK,0.08085113044711663
3674,8884-MRNSU,0.08082715551090532
3534,4957-TIALW,0.08082332562290363
2895,2272-JKMSI,0.08078984419058913
5796,7718-UPSKJ,0.08068980988862501
6638,5448-VWNAM,0.0806782465431188
5798,1448-CYWKC,0.08061514191776556
6506,7872-RDDLZ,0.08048768112695506
2937,1735-XMJVH,0.08033953534142646
6541,3407-QGWLG,0.08032972620505503
2658,8883-GRDWQ,0.08029638925174364
3914,3572-UOLYZ,0.08026969486109613
4578,1545-JFUML,0.08006349160557671
6988,1264-FUHCX,0.07993531592193558
3037,4522-XRWWI,0.0798495498560981
2080,2080-SRCDE,0.07974736706912725
4715,5701-SVCWR,0.07972604800101964
6885,2710-WYVXG,0.0797130876164913
6409,3154-CFSZG,0.0796030107993822
3798,1135-HIORI,0.07954231555233184
2302,5150-LJNSR,0.0793918893660653
6452,9962-BFPDU,0.07930039622384846
2310,0742-LAFQK,0.07925028407102022
4197,9467-ROOLM,0.07922433425692546
6920,5297-MDOIR,0.0791620853510849
6478,2578-JQPHZ,0.0791547974339501
3319,4445-KWOKW,0.07914447537680867
3297,1964-SVLEA,0.0788539182840537
6415,0201-MIBOL,0.0788128156636803
5626,6266-QHOJZ,0.0787800077121225
4725,9470-RTWDV,0.07875617916043685
5549,0909-SDHNU,0.07869585679261262
2597,6461-PPAXN,0.07821084300851341
2762,6791-YBNAK,0.07818716198161726
5859,4049-ZPALD,0.0781385811460908
5888,1696-HXOWK,0.07809524884341804
5904,4277-UDIEF,0.07807691485628458
5413,4182-BGSIQ,0.07806988023550854
2722,8777-PVYGU,0.07796847597330213
5559,7407-SUJIZ,0.07787961641372176
2097,4115-BNPJY,0.07779383204996136
3461,5039-LZRQT,0.07768206217359176
6772,4075-WKNIU,0.07760813184907606
4061,7663-CUXZB,0.07754812358399613
2659,7771-ZONAT,0.07746936932336068
2747,8089-UZWLX,0.07741235066728826
2651,6100-FJZDG,0.07741014532925847
5027,5811-IWXYM,0.07738871614412127
5222,5827-MWCZK,0.07736752180450399
2168,9442-JTWDL,0.07727191858258707
6833,6500-JVEGC,0.0772507622549593
6943,6211-WHMYA,0.077205312598703
3309,5504-WSIUR,0.07706384815286513
2213,0942-KOWSM,0.07702522875700758
2661,4194-WHFCB,0.07697078313119332
3169,2511-MORQY,0.07682838664576949
4430,0247-SLUJI,0.0767614274221418
5113,3373-YZZYM,0.07675407419976178
6647,5998-DZLYR,0.07666068542025976
5835,9229-RQABD,0.07663424179981479
2698,3696-XRIEN,0.07653921913571195
4614,1097-FSPVW,0.07653538686854569
5517,0930-EHUZA,0.07652057889988804
3725,9405-GPBBG,0.07638267169192194
5679,3472-OAOOR,0.07633598127197576
6470,9933-QRGTX,0.07624769290964273
6200,4316-XCSLJ,0.07601798566148447
3526,9554-DFKIC,0.07595018570170535
3192,2348-KCJLT,0.07576079016090119
5738,8777-MBMTS,0.07575836327244574
5531,8313-AFGBW,0.07567107966853082
3258,5832-EXGTT,0.07561875703416211
4013,0953-LGOVU,0.07561041181426169
5093,3340-QBBFM,0.07559229700264274
5505,6075-QMNRR,0.07539065579469646
4871,3160-TYXLT,0.07538272422516791
4569,6878-GGDWG,0.07536932161501753
2452,8823-RLPWL,0.07529339861947362
4680,8819-ZBYNA,0.07528019905662262
3175,8763-KIAFH,0.07521145485035896
5107,1930-BZLHI,0.07521070081296556
6651,4310-KEDTB,0.07515731530862163
2783,2788-CJQAQ,0.07515172272919725
5886,0580-PIQHM,0.07508358078061045
4365,1474-JUWSM,0.07493610733566712
4623,7134-HBPBS,0.0748852773678613
5120,0257-KXZGU,0.07488002769151425
3995,6746-WAUWT,0.07480321102449569
2349,9411-TPQQV,0.07472857927127459
2831,1291-CUOCY,0.07472208250031033
2498,0392-BZIUW,0.07458205181029307
6494,2812-ENYMO,0.07450797984661722
2836,1866-NXPSP,0.0743012622081283
4212,6968-MHOMU,0.0742771838962989
3326,4425-OWHWB,0.0742765692821857
6288,1360-RCYRT,0.07427081800709157
3384,7833-PKIHD,0.07417503517806937
2631,7868-TMWMZ,0.07412327693454128
3792,5837-LXSDN,0.07405291847717002
6711,9617-UDPEU,0.07386241839530604
3016,9313-QOLTZ,0.07385083126480149
2448,7817-OMJNA,0.07365709299741452
3422,8984-HPEMB,0.07363802698617346
1890,6827-IEAUQ,0.073601119552421
2421,7595-EHCDL,0.07357052221983476
5731,1755-RMCXH,0.07340104163069212
3147,9705-IOVQQ,0.07338572372952352
2685,4159-NAAIX,0.07333342409398119
3146,8226-BXGES,0.07326575965314557
3213,5663-QBGIS,0.07324742824226932
3259,2039-JONDJ,0.07322742418740968
3371,7519-JTWQH,0.07295199391342237
7005,1389-WNUIB,0.07265471186209266
3874,0484-JPBRU,0.07263179526800227
3640,8231-BSWXX,0.0725889570811297
3670,1465-WCZVT,0.0725078779950362
4671,7785-RDVIG,0.07242488280249401
3514,4500-HKANN,0.07235781069280475
2391,9978-HYCIN,0.07234857124599377
4415,5473-KHBPS,0.07234516096108166
4200,1345-ZUKID,0.0723290155839661
2223,4933-IKULF,0.07223189523692194
5794,9866-OCCKE,0.07216707265491042
4378,8434-PNQZX,0.07198719325805647
2345,2469-DTSGX,0.07192685205805248
5428,9200-NLNPD,0.07192362233414641
6786,4670-TABXH,0.07185696883169768
2707,1779-PWPMG,0.07183259284777156
5785,9027-TMATR,0.07179907802465316
2558,9199-PWQVC,0.07173619910101155
2549,5993-BQHEA,0.07163723877597422
2815,2388-LAESQ,0.07161152772222816
5456,8041-TMEID,0.07158702648874311
3020,8259-NFJTV,0.07151917791776634
3940,3259-QMXUN,0.0715111574362463
2155,1708-PBBOA,0.0713874065252861
2532,0048-LUMLS,0.07134928991146464
6673,1763-KUAAW,0.0712495618737959
6242,8421-WZOOW,0.07109701413964477
6474,0458-HEUZG,0.07108301063825564
5688,7813-TKCVO,0.07105567589408969
5609,8050-WYBND,0.07099336953645563
4075,6765-MBQNU,0.07084640004535707
6377,0623-EJQEG,0.07071586570346544
4040,5312-IRCFR,0.07066758460273025
4650,1309-XGFSN,0.07061911519779582
2218,1480-BKXGA,0.07047786030663601
4825,8570-KLJYJ,0.07047113286075116
3030,5312-TSZVC,0.07042760028111546
3160,4137-JOPHL,0.070402216937554
3799,0164-APGRB,0.07038425615472588
4709,0840-DCNZE,0.07021973807999705
6023,6147-CBCRA,0.07020136677962771
5079,0595-ITUDF,0.07016838673998718
4269,8853-TZDGH,0.07014030823317063
5271,0813-TAXXS,0.0700668878913466
2813,4730-AWNAU,0.06995932790664895
6642,0939-EREMR,0.0697712672211071
2713,1641-BYBTK,0.06971282752053824
4339,4616-EWBNJ,0.06958879825356525
3490,7951-VRDVK,0.06946576527059709
5133,1544-JJMYL,0.06923727694762147
3966,7299-GNVPL,0.06915073792535761
5586,4092-OFQZS,0.06908991487616499
1964,7219-TLZHO,0.06907511235699505
4169,9844-FELAJ,0.06906831066796953
3896,2323-ARSVR,0.06902996458001563
6928,8065-QBYTO,0.06902244677570989
5151,3397-AVTKU,0.06897355282612781
4435,3982-DQLUS,0.06891311317210774
6935,1545-ACTAS,0.06879127801263671
6372,9924-JPRMC,0.06878181718020762
5872,8630-QSGXK,0.06877540443613599
5951,8029-XYPWT,0.06867059809474016
6270,3721-CNZHX,0.06860578871524535
4852,2434-EEVDB,0.06839984883493234
6872,8071-SBTRN,0.06820491926393109
4732,2592-HODOV,0.0681160906428571
6965,6257-DTAYD,0.06799390802837581
5436,6478-HRRCZ,0.06787921272113913
4712,0479-HMSWA,0.06781605724245164
3494,7036-TYDEC,0.06780080416818092
4993,0307-BCOPK,0.06778834269753133
6089,4199-QHJNM,0.06772942651453577
2431,6919-ELBGL,0.06769542852607734
4776,4495-LHSSK,0.06767573047655447
2237,5756-OZRIO,0.06767383933890035
6091,5135-GRQJV,0.06758902132966886
3513,8097-VBQTZ,0.06755491549753036
5127,3621-CHYVB,0.06741372096381862
4547,3243-ZHOHY,0.06738945443790234
2990,9207-ZPANB,0.06724615539814476
3044,0620-XEFWH,0.06712053916159337
6263,7094-MSZAO,0.06703983898500021
6783,9388-ZEYVT,0.06701379378812437
6665,4184-VODJZ,0.06696525241652673
6855,3259-KNMRR,0.0668865227728334
6519,8845-LWKGE,0.0668496773071074
2102,1557-EMYVT,0.06680316815194472
3900,9086-YJYXS,0.06670827671894963
5166,6893-ODYYE,0.06657718794973495
3524,6050-FFXES,0.0665238239544048
4349,8659-HDIYE,0.06651519538021884
5739,7753-USQYQ,0.06649252764863925
1977,2636-SJDOU,0.0664737943542006
5572,6617-WLBQC,0.06642838685743464
2511,3224-DFQNQ,0.06638643080715409
6300,3752-CQSJI,0.0663174414962609
3136,7279-NMVJC,0.06631390204751834
2969,4472-VESGY,0.06623223275180241
5053,4369-NYSCF,0.06605779970684084
5603,6551-ZCOTS,0.06594956487812521
5198,3633-CDBUW,0.06591896608224482
2838,1661-CZBAU,0.06584775655507522
5348,7544-ZVIKX,0.0657981198759676
2627,3422-WJOYD,0.0656567239833704
3859,0254-KCJGT,0.06558336172740133
3566,5414-OFQCB,0.06557847295987114
3957,8559-WNQZS,0.06544440166089158
3819,0907-HQNTS,0.06544086393281126
4950,3470-BTGQO,0.06527531842425996
1910,5954-BDFSG,0.06521934893421871
6610,5084-OOVCJ,0.06515930069591123
3091,1171-TYKUR,0.06509978250975405
3619,6993-YGFJV,0.06502908989772659
2537,8975-SKGRX,0.06498526250803842
4155,5505-OVWQW,0.06487435965605853
4990,5451-YHYPW,0.0647912084584111
4405,0428-AXXLJ,0.06472587103142657
5304,3178-CIFOT,0.06467241394048442
2887,9432-RUVSL,0.0646629207375075
2030,4709-LKHYG,0.06462181700824011
2693,8461-EFQYM,0.06457478135116265
6915,0657-DOGUM,0.06433282492648831
3528,0829-DDVLK,0.06433133812741289
7039,6840-RESVB,0.06427718476542667
2470,6286-ZHAOK,0.06424864790472773
6958,7619-PLRLP,0.06422581852466151
5332,0594-UFTUL,0.06413839313728492
3484,9891-NQDBD,0.06407128825670064
4782,8788-DOXSU,0.06406746222080723
3649,5197-PYEPU,0.06404916692553053
2479,3551-GAEGL,0.06400154579835561
6272,3585-YNADK,0.06398472094480316
6376,7609-NRNCA,0.06396383776855512
5367,9298-WGMRW,0.0639609121125944
2807,1257-SXUXQ,0.06392028209145911
4733,7995-ZHHNZ,0.06389186732316232
2663,9845-PEEKO,0.06363508299884484
3193,8401-EMUWF,0.06338288311957262
5870,6435-VWCCY,0.06332243607303414
3697,6164-HXUGH,0.06329253754006174
5224,5914-XRFQB,0.06324929114927325
1986,3077-RSNTJ,0.06322121513293126
6115,6252-DFGTK,0.06317895978244648
4919,7777-UNYHB,0.06295608895157442
6150,3197-NNYNB,0.06287834522328303
5039,1131-ALZWV,0.06283166559021286
5139,5278-PNYOX,0.06276495051748461
3854,8628-MFKAX,0.06272692586883755
1989,2749-CTKAJ,0.0626449092696139
2847,6682-VCIXC,0.06257691115873246
4367,8498-XXGWA,0.06254953105861749
3029,5014-WUQMG,0.06254785182484615
3944,8433-WPJTV,0.062490322932812134
4411,3739-YBWAB,0.06245957451352253
6927,7078-NVFAM,0.062418523736437644
3663,1133-KXCGE,0.062397050939568884
4161,5038-ETMLM,0.062364604053099716
5646,4353-HYOJD,0.062351768876427065
5026,8582-KRHPJ,0.062316299842240214
6014,1222-LRYKO,0.06230444705353254
2044,2651-ZCBXV,0.06228981317729413
4505,9847-HNVGP,0.06224652156139455
3730,8869-LIHMK,0.06223242813177808
5480,9746-MDMBK,0.0621856808935743
1926,6416-JNVRK,0.062111533568107766
4338,0384-LPITE,0.062017398678105434
3661,3893-JRNFS,0.061946675683423075
2874,6250-CGGUN,0.0617234794757826
2166,5876-QMYLD,0.06157102788253739
2179,4686-GEFRM,0.06136907152494291
4911,3724-UCSHY,0.06127914476179908
5469,4973-RLZVI,0.06119233763356669
6838,9928-BZVLZ,0.061167106813079096
4478,4311-QTTAI,0.06115100241806647
6746,4816-OKWNX,0.06110011768573175
1870,5575-GNVDE,0.061097673138470934
4719,1099-BTKWT,0.06109250887030846
6445,0042-JVWOJ,0.06107889264183498
4546,0396-UKGAI,0.06104599881578177
2019,3645-DEYGF,0.06097377956807642
3028,2812-SFXMJ,0.060965462677957424
2878,4291-HPAXL,0.0609630866184819
6562,0927-CNGRH,0.06095952269162868
6818,2061-VVFST,0.060867376081415785
6179,2338-BQEZT,0.06085365707662949
4926,9142-XMYJH,0.060759408212446
2993,3012-VFFMN,0.0607087828499289
6383,3896-RCYYE,0.06066979905847456
5624,5774-XZTQC,0.06061181879073203
6589,8224-UAXBZ,0.06041955232687949
6686,8969-PRHFK,0.06041737521940255
3569,8499-BRXTD,0.06030673269372991
2564,0454-OKRCT,0.06026137294085222
5958,8746-BFOAJ,0.06017604597507672
6667,7233-IOQNP,0.06010534241219017
3432,1163-ONYEY,0.06004492898595403
3470,2878-RMWXY,0.06001869381662069
6618,4868-AADLV,0.05986029649148913
6820,2380-DAMQP,0.059840200243981685
3434,6082-OQFBA,0.05982098496669883
5512,5566-SOEZD,0.059726098411441976
3456,9297-FVVDH,0.05970524814839315
4778,9861-PDSZP,0.059478522334454276
2472,5671-RQRLP,0.0594229790264621
6509,3043-SUDUA,0.05937652292684786
6428,2988-QRAJY,0.0592724097331431
3358,3778-FOAQW,0.05907733929802027
6782,9589-ABEPT,0.05893456779205336
6504,9541-PWTWO,0.0589065888661093
3617,6650-BWFRT,0.058861336681146
4285,6778-EICRF,0.05874236712335669
4240,4359-INNWN,0.05868013910247392
5275,4732-RRJZC,0.05856383835357211
6544,3214-IYUUQ,0.058498205610550365
4646,9351-HXDMR,0.05849485334422066
5896,9289-LBQVU,0.05838630076321389
2921,6510-UPNKS,0.05835146014849643
2705,3156-QLHBO,0.05834124010091848
4154,2410-CIYFZ,0.058279136245236125
4016,9619-GSATL,0.058161146722106816
4315,2706-QZIHY,0.058151075538387303
1917,3410-YOQBQ,0.05803960670129997
6742,5474-LAMUQ,0.05801729111477017
6555,6734-FQAJX,0.05784549845642385
5814,9788-HNGUT,0.0576677535498412
2362,2085-JVGAD,0.05766009320394895
5427,5641-DMBFJ,0.05761118786351128
6466,3705-RHRFR,0.05753998727448154
3772,8216-AZUUZ,0.05744429147537882
3034,5127-BZENZ,0.05740567123511514
2519,1573-LGXBA,0.05736702462628778
6723,4909-JOUPP,0.057327812114123036
2858,7690-KPNCU,0.057217071247065376
1991,7554-NEWDD,0.05718312364187137
5073,2200-DSAAL,0.057175902170022386
6389,3039-MJSLN,0.05712393919045912
4070,8996-ZROXE,0.05706241787962496
5677,0696-UKTOX,0.05700449509223552
2489,9146-JRIOX,0.05673604745577747
5509,2055-BFOCC,0.05671782383858897
4538,8707-RMEZH,0.05664454936526433
6709,2453-SAFNS,0.056639283934459723
3176,3669-WHAFY,0.056629944114919395
2312,0619-OLYUR,0.056584124722707754
4002,7923-IYJWY,0.056558546037811394
3801,1790-NESIO,0.05651295076513982
6020,4942-VZZOM,0.056501808514438846
6019,2320-TZRRH,0.056468766543489556
6699,2188-SXWVT,0.05642302562494981
5014,2121-JAFOM,0.05641455949000233
5631,9070-BCKQP,0.056361586668835145
5006,0565-JUPYD,0.05633380359701107
3260,7217-JYHOQ,0.056313084213617116
2196,4376-KFVRS,0.05626093036303386
1951,9750-BOOHV,0.056163146408977946
2955,6048-UWKAL,0.056052252736367957
3234,7369-TRPFD,0.056029075234022375
6911,8738-JOKAR,0.05589064180893068
6755,4020-KIUDI,0.05575317160053247
2457,0285-INHLN,0.05565123378935038
2591,7764-BDPEE,0.05564851031007021
2899,7521-YXVZY,0.055622887264478026
4139,4504-YOULA,0.05546178527465635
1998,1159-WFSGR,0.055324587935614886
2930,3253-HKOKL,0.05523974857365131
3908,9534-NSXEM,0.055179335871905946
2252,3482-ABPKK,0.055057710648355816
4872,1325-USMEC,0.054963053241837444
5342,0961-ZWLVI,0.054925893113149736
2084,3727-OWVYD,0.054885458194243494
5452,1337-BOZWO,0.054835598465437514
3624,0013-SMEOE,0.05479447036980659
7016,9347-AERRL,0.054776116286815585
2793,9220-ZNKJI,0.05472187401981098
4804,6194-HBGQN,0.05459916060479923
5426,8348-JLBUG,0.05442491590272528
6110,0716-BQNDX,0.054409052620599016
2477,2798-NYLMZ,0.054395092298716814
3541,9239-GZHZE,0.05437118498164901
5272,2519-TWKFS,0.0543497252000468
4493,6999-CHVCF,0.054279268251750064
4231,4717-GHADL,0.054269598772269584
3535,2054-PJOCK,0.054152035082335424
3596,9796-MVYXX,0.054112982633617863
2971,3128-YOVTD,0.054067235461853026
2811,7005-CYUIL,0.054032402400487546
6849,7672-VFMXZ,0.0539351256744201
6710,9558-IHEZX,0.05389981720423202
6637,7196-LIWRH,0.053891971379082
3870,3594-BDSOA,0.053844177624814984
5336,5855-EIBDE,0.053732067148898555
3441,6648-INWPS,0.05372240054455947
6211,1455-HFBXA,0.053652832251611944
3468,1178-PZGAB,0.05360532328661878
4901,7247-XOZPB,0.0535646231201443
6340,8085-MSNLK,0.053552939613187224
5548,1439-LCGVL,0.05351633770636283
2482,0036-IHMOT,0.0535020061784798
5111,0377-JBKKT,0.053455228883202414
3430,8311-UEUAB,0.053453704199713556
5242,3181-MIZBN,0.05342829608314783
5321,3011-WQKSZ,0.053346991807139865
4842,4054-CUMIA,0.05328244984838647
5714,6502-KUGLL,0.053150153698741
6480,9746-UGFAC,0.053071121135082146
4022,4139-JPIAM,0.053031395972748564
5831,9860-LISIZ,0.053004579001499845
2013,9680-NIAUV,0.052881463387112755
5769,0997-YTLNY,0.052765422617017735
5977,5546-BYZSM,0.05271795973395109
5604,7191-ADRGF,0.05257601270046188
4302,9143-CANJF,0.052428457038710866
3253,9637-CDTKZ,0.05219894653378692
5132,1045-LTCYT,0.05218479703844622
2647,2829-HYVZP,0.0521761574499459
2882,1697-BCSHV,0.0520237993946747
4608,9209-NWPGU,0.052008277949894266
4462,2368-GAKKQ,0.05200528218363364
2266,1297-VQDRP,0.05177056108323774
3667,1821-BUCWY,0.051717298473414997
3911,1810-MVMAI,0.05165530104987603
2843,8947-YRTDV,0.051616397578884504
6975,2898-MRKPI,0.0515082378139241
4042,6176-YJWAS,0.051433636092745434
2770,2294-DMMUS,0.051374072786594914
6627,0872-CASZJ,0.05132436327148423
3774,5186-PEIZU,0.05130550799722376
5172,6937-GCDGQ,0.0512966983615297
3058,3374-PZLXD,0.051288413347949764
5875,5995-WWKKG,0.0512483451566098
4931,6904-JLBGY,0.05124279436820897
4272,1536-YHDOE,0.05115689929208861
5943,9127-QRZMH,0.051085874565362684
3214,4450-MDZFX,0.05107947597882144
4762,8849-PRIQJ,0.051000308324300206
3904,5468-BPMMO,0.050977330160490074
6152,1752-OZXFY,0.0508859152517164
2923,9046-DQMTP,0.050828084383829186
3858,2466-NEJOJ,0.05076907562506247
5721,2282-YGNOR,0.05070768697298121
2135,9294-TDIPC,0.05059545711262467
4467,4063-EIKNQ,0.05056563613328999
7040,2234-XADUH,0.05043942519597451
3937,1017-FBQMM,0.05040601088811479
6105,5847-MXBEO,0.05013710230615653
2317,8208-EUMTE,0.05008313819446615
3367,3546-GHEAE,0.04998420709910819
3887,9929-PLVPA,0.04994758417351908
6490,0489-WMEMG,0.04992362787679087
2043,0945-TSONX,0.04985178194205502
5726,5376-PCKNB,0.04971264137620141
3340,8022-BECSI,0.049619800541501516
5800,2690-DVRVK,0.04955365139326457
4539,3209-ZPKFI,0.04947709185959596
3220,2959-EEXWB,0.049443815570157576
6941,5820-PTRYM,0.049431122424609494
5067,3244-CQPHU,0.04933312942804276
4736,5989-AXPUC,0.04926511560358637
3094,8388-DMKAE,0.049252827500178856
3593,4304-TSPVK,0.04923771414587769
2475,9926-PJHDQ,0.049236748084612716
6571,3999-WRNGR,0.04919140733584182
3314,0019-EFAEP,0.049132162152916756
3537,9030-QGZNL,0.04912665018323546
4796,4778-IZARL,0.04907515919129685
4037,0208-BPQEJ,0.049060083869218216
2857,2017-CCBLH,0.04893264676579335
5024,8815-LMFLX,0.04884922544818512
2571,0835-DUUIQ,0.04879386490978282
5560,9150-KPBJQ,0.048770155209506796
4556,0487-CRLZF,0.04871649119417486
3109,4422-QVIJA,0.04869995144777383
5302,5172-RKOCB,0.04864463045095666
3448,1345-GKDZZ,0.048553015566135595
6512,5872-OEQNH,0.04849323971707686
6950,8213-TAZPM,0.048484517494760494
5715,1841-YSJGV,0.048428041282640055
4006,7446-SFAOA,0.04841985219249981
6347,8319-QBEHW,0.048416744560104294
4960,7137-NAXML,0.04839175105683257
3647,7623-HKYRK,0.048390778255808606
6009,8963-MQVYN,0.048350315117460824
2216,4719-UMSIY,0.04828815117131547
4903,6211-WWLTF,0.04815895474895164
3539,7176-WRTNX,0.04808335764840241
6032,1121-QSIVB,0.048036578254143446
6219,3099-OONVS,0.048011134115703916
2806,4598-ZADCK,0.047991026881298915
6598,3926-YZVVX,0.0479340091618138
3651,3275-RHRNE,0.04793275214917159
2833,3230-IUALN,0.04782741607759778
5568,2073-QBVBI,0.047790434610849725
3475,2530-FMFXO,0.047788311827473576
3157,3963-RYFNS,0.047747276258155634
5377,1682-VCOIO,0.047744334054640285
4894,2190-PHBHR,0.04756444894247018
6840,2775-SEFEE,0.04753297464783577
6908,8465-SBRXP,0.04750120686079335
4289,1245-HARPS,0.047228163099093154
3457,8007-YYPWD,0.047141317890988375
6146,6754-LZUKA,0.04712079435081681
3114,5740-YHGTW,0.04707876156078033
6836,2144-ESWKO,0.047077085673707914
6569,6994-FGRHH,0.04702060996170624
3363,8100-HZZLJ,0.04687087003927885
5115,7663-YJHSN,0.04679039329387855
5577,0254-FNMCI,0.04678423882177983
4589,7244-QWYHG,0.04677698093109822
4813,7446-KQISO,0.046752920423860554
2961,0743-HNPFG,0.04671330557004561
3405,5555-RNPGT,0.04664350685009087
3706,6476-EPYZR,0.04664006939254143
2485,5318-YKDPV,0.04662453594125504
4618,6352-GIGGQ,0.04661909002976731
4246,6869-FGJJC,0.04648505018866086
3385,7061-OVMIM,0.04641097215526195
4567,8106-GWQOK,0.046310610008850055
6788,8561-NMTBD,0.046234279797134015
4177,2739-CCZMB,0.04618916513938286
2681,4712-UYOOI,0.04616373557799774
2717,1430-SFQSA,0.046135873973697915
2285,1154-HYWWO,0.04604980666171952
3125,0727-BNRLG,0.045975580821989825
4992,4664-NJCMS,0.04587999560584906
6336,3387-PLKUI,0.04583212643085577
2545,4694-PHWFW,0.04579729162667326
2518,1937-OTUKY,0.04574106004914471
2052,6614-FHDBO,0.045731569806014505
6495,2717-HVIZY,0.04573113485961445
6056,5327-XOKKY,0.04573068621899661
4775,4355-CVPVS,0.04560926079762671
3005,2796-UUZZO,0.04558526930726269
5678,4801-KFYKL,0.045456208524848
4028,2931-XIQBR,0.04539042805903254
1979,5716-EZXZN,0.045388828915169044
5375,3125-RAHBV,0.045351891535885355
2879,8999-YPYBV,0.045324358312232374
1881,9959-WOFKT,0.04528643557622434
6570,4000-VGMQP,0.04528403815693301
2751,8221-HVAYI,0.045173740105462795
3107,9225-BZLNZ,0.04506754868301708
2548,3865-YIOTT,0.04494962402727076
4067,4830-FAXFM,0.044948995979241665
2740,2933-XEUJM,0.04492762468534264
4681,6174-NRBTZ,0.044902835836310696
3163,3658-QQJYD,0.04474394081693725
3747,7055-JCGNI,0.044521338095413136
4307,9194-GFVOI,0.04448796592456658
5625,2676-SSLTO,0.044471719995392664
2958,8898-KASCD,0.044466731043113286
5825,2495-TTHBQ,0.044462138716607175
5453,0868-VJRDR,0.044450056449512304
5123,1850-AKQEP,0.044351036840818994
4886,9974-JFBHQ,0.04425409048456466
6575,7994-XIRTR,0.04424567010741468
6326,7325-ENZFI,0.044245555422245286
3003,2091-GPPIQ,0.044216260569785774
3292,2123-VSCOT,0.044179062907797384
6532,2696-ECXKC,0.04417179392208847
7018,6691-CCIHA,0.044123368329694566
6026,1576-PFZIW,0.04412032605972114
3473,7375-WMVMT,0.044045453095565346
5694,7570-WELNY,0.0440263857424397
5387,1043-UXOVO,0.04402598111916998
2998,7107-UBYKY,0.04398923474411257
6221,5183-KLYEM,0.04355273840685012
3852,5781-BKHOP,0.043487606293219364
2244,7803-XOCCZ,0.043445286856600235
6548,7148-XZPHA,0.04342277854549202
5434,0536-ESJEP,0.04340566228433267
3347,1492-QGCLU,0.04331309997760072
4376,1642-HMARX,0.04323943709630691
5180,4116-IQRFR,0.04312386932581081
3842,4531-AUZNK,0.04308954225170448
4083,2239-CFOUJ,0.043054026963397746
2746,7670-ZBPOQ,0.04304971424699178
4945,0906-QVPMS,0.04304594653590337
2692,1271-UODNO,0.043003140577121124
3990,7244-KXYZN,0.04292202631453809
2035,2040-LDIWQ,0.042874475417879136
3065,2361-UPSND,0.042771401298244284
4676,6837-HAEVO,0.04271695666796584
5924,4776-XSKYQ,0.04265900369820819
2129,0513-RBGPE,0.0426264382829228
5355,7581-EBBOU,0.042542643197350384
4436,8610-ZIKJJ,0.04243807257800677
1968,2639-UGMAZ,0.0423940276237876
6623,2233-TXSIU,0.04234614347150165
7042,3186-AJIEK,0.042342275876537216
2393,1525-LNLOJ,0.04232373608354695
3711,1552-TKMXS,0.042304185504684254
4106,8735-NBLWT,0.042217096158526014
5052,5808-TOTXO,0.042114547784974816
4977,5446-DKWYW,0.04208208402631999
2174,4163-NCJAK,0.041991471445531954
